technology,analysis_group,condition,radius_um,total_cells,n_cells_observed,n_cells_zero,pct_cells_observed,pct_zero_of_observed,mean_intersections,sem_intersections,majority_observed,majority_zero_observed
LMO7,Group I (Activation),LMO7_hCTZ,255.0,12,2,0,0.16666666666666666,0.0,1.0,0.0,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,5.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,10.0,12,9,0,0.75,0.0,5.0,0.6236095644623235,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,15.0,12,11,0,0.9166666666666666,0.0,9.545454545454545,1.5918179222262392,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,20.0,12,11,0,0.9166666666666666,0.0,12.272727272727273,1.4212088906082039,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,25.0,12,11,0,0.9166666666666666,0.0,13.636363636363637,1.200550837761395,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,30.0,12,11,0,0.9166666666666666,0.0,14.636363636363637,1.74393873575008,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,35.0,12,11,0,0.9166666666666666,0.0,14.727272727272727,1.7533910474532644,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,40.0,12,11,0,0.9166666666666666,0.0,15.727272727272727,1.8881973562629373,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,45.0,12,11,0,0.9166666666666666,0.0,16.636363636363637,1.8745798427319278,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,50.0,12,11,0,0.9166666666666666,0.0,17.727272727272727,2.0140005826978893,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,55.0,12,11,0,0.9166666666666666,0.0,17.363636363636363,2.1031263623158183,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,60.0,12,11,0,0.9166666666666666,0.0,17.727272727272727,2.2526384897025213,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,65.0,12,11,0,0.9166666666666666,0.0,16.818181818181817,2.2555716139784,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,70.0,12,11,0,0.9166666666666666,0.0,15.545454545454545,1.946388900519656,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,75.0,12,11,0,0.9166666666666666,0.0,15.090909090909092,2.0425231519976172,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,80.0,12,11,0,0.9166666666666666,0.0,13.0,1.7320508075688774,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,85.0,12,11,0,0.9166666666666666,0.0,11.818181818181818,1.524456277545788,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,90.0,12,11,0,0.9166666666666666,0.0,11.909090909090908,1.5222862319225077,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,95.0,12,11,0,0.9166666666666666,0.0,11.181818181818182,1.693936683469399,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,100.0,12,11,0,0.9166666666666666,0.0,9.909090909090908,1.65394594533275,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,105.0,12,11,0,0.9166666666666666,0.0,9.272727272727273,1.526081786744967,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,110.0,12,11,0,0.9166666666666666,0.0,8.727272727272727,1.6846413650761458,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,115.0,12,11,0,0.9166666666666666,0.0,7.545454545454546,1.5277055663709094,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,120.0,12,10,0,0.8333333333333334,0.0,7.5,1.3763881881375053,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,125.0,12,10,0,0.8333333333333334,0.0,7.3,1.382831234179436,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,130.0,12,10,0,0.8333333333333334,0.0,6.4,1.32664991614216,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,135.0,12,9,0,0.75,0.0,6.444444444444445,1.2484558363469018,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,140.0,12,9,0,0.75,0.0,5.0,1.118033988749895,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,145.0,12,8,0,0.6666666666666666,0.0,5.5,1.239239398064105,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,150.0,12,8,0,0.6666666666666666,0.0,5.0,0.9819805060619657,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,155.0,12,8,0,0.6666666666666666,0.0,4.375,0.8003905296791061,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,160.0,12,8,0,0.6666666666666666,0.0,4.125,0.63912607743476,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,165.0,12,8,0,0.6666666666666666,0.0,4.125,0.63912607743476,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,170.0,12,8,0,0.6666666666666666,0.0,3.875,0.6664806288043401,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,175.0,12,7,0,0.5833333333333334,0.0,3.4285714285714284,0.6116777418411966,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,180.0,12,7,0,0.5833333333333334,0.0,3.4285714285714284,0.6116777418411966,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,185.0,12,6,0,0.5,0.0,3.6666666666666665,0.4944132324730442,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,190.0,12,6,0,0.5,0.0,3.3333333333333335,0.4944132324730442,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,195.0,12,6,0,0.5,0.0,3.0,0.6324555320336759,True,False
LMO7,Group II (Expression only),LMO7_Vehicle,200.0,12,5,0,0.4166666666666667,0.0,3.6,0.6782329983125268,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,205.0,12,5,0,0.4166666666666667,0.0,3.2,0.8602325267042626,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,210.0,12,5,0,0.4166666666666667,0.0,3.0,0.8944271909999159,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,215.0,12,4,0,0.3333333333333333,0.0,3.0,0.7071067811865476,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,220.0,12,4,0,0.3333333333333333,0.0,2.75,0.6291528696058958,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,225.0,12,4,0,0.3333333333333333,0.0,2.75,0.6291528696058958,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,230.0,12,4,0,0.3333333333333333,0.0,2.5,0.6454972243679028,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,235.0,12,4,0,0.3333333333333333,0.0,2.5,0.6454972243679028,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,240.0,12,4,0,0.3333333333333333,0.0,2.25,0.6291528696058958,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,245.0,12,4,0,0.3333333333333333,0.0,2.0,0.408248290463863,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,250.0,12,3,0,0.25,0.0,2.0,0.5773502691896257,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,255.0,12,2,0,0.16666666666666666,0.0,2.0,1.0,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,260.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,265.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
LMO7,Group II (Expression only),LMO7_Vehicle,270.0,12,1,0,0.08333333333333333,0.0,2.0,0.0,False,False
LMO7,Group III (Effector only),None_hCTZ,0.0,12,12,3,1.0,0.25,2.0833333333333335,0.6087534871200394,True,False
LMO7,Group III (Effector only),None_hCTZ,5.0,12,12,0,1.0,0.0,5.166666666666667,0.7159792333764036,True,False
LMO7,Group III (Effector only),None_hCTZ,10.0,12,12,0,1.0,0.0,7.083333333333333,0.4515685345704917,True,False
LMO7,Group III (Effector only),None_hCTZ,15.0,12,12,0,1.0,0.0,8.083333333333334,0.9649802426406815,True,False
LMO7,Group III (Effector only),None_hCTZ,20.0,12,12,0,1.0,0.0,8.166666666666666,0.7159792333764036,True,False
LMO7,Group III (Effector only),None_hCTZ,25.0,12,12,0,1.0,0.0,9.0,0.685344416842342,True,False
LMO7,Group III (Effector only),None_hCTZ,30.0,12,12,0,1.0,0.0,10.75,1.0159709492386924,True,False
LMO7,Group III (Effector only),None_hCTZ,35.0,12,12,0,1.0,0.0,10.5,0.9574271077563381,True,False
LMO7,Group III (Effector only),None_hCTZ,40.0,12,12,0,1.0,0.0,11.75,1.472603343083468,True,False
LMO7,Group III (Effector only),None_hCTZ,45.0,12,12,0,1.0,0.0,11.25,1.2439246298906075,True,False
LMO7,Group III (Effector only),None_hCTZ,50.0,12,12,0,1.0,0.0,11.75,1.3768926368215257,True,False
LMO7,Group III (Effector only),None_hCTZ,55.0,12,12,0,1.0,0.0,15.166666666666666,3.002103639554481,True,False
LMO7,Group III (Effector only),None_hCTZ,60.0,12,12,0,1.0,0.0,12.833333333333334,1.700415873077566,True,False
LMO7,Group III (Effector only),None_hCTZ,65.0,12,12,0,1.0,0.0,13.333333333333334,1.9475444264327564,True,False
LMO7,Group III (Effector only),None_hCTZ,70.0,12,12,0,1.0,0.0,13.166666666666666,2.1027879521523736,True,False
LMO7,Group III (Effector only),None_hCTZ,75.0,12,12,0,1.0,0.0,12.666666666666666,1.72034762754391,True,False
LMO7,Group III (Effector only),None_hCTZ,80.0,12,12,0,1.0,0.0,13.583333333333334,1.742770057909957,True,False
LMO7,Group III (Effector only),None_hCTZ,85.0,12,12,0,1.0,0.0,13.166666666666666,1.6959547830831536,True,False
LMO7,Group III (Effector only),None_hCTZ,90.0,12,12,0,1.0,0.0,12.916666666666666,1.689801554304319,True,False
LMO7,Group III (Effector only),None_hCTZ,95.0,12,12,0,1.0,0.0,12.833333333333334,1.6959547830831534,True,False
LMO7,Group III (Effector only),None_hCTZ,100.0,12,12,0,1.0,0.0,12.25,1.4202272545425447,True,False
LMO7,Group III (Effector only),None_hCTZ,105.0,12,12,0,1.0,0.0,12.166666666666666,1.369767362095705,True,False
LMO7,Group III (Effector only),None_hCTZ,110.0,12,12,0,1.0,0.0,12.0,1.4668044012461754,True,False
LMO7,Group III (Effector only),None_hCTZ,115.0,12,12,0,1.0,0.0,11.416666666666666,1.2936812246883351,True,False
LMO7,Group III (Effector only),None_hCTZ,120.0,12,12,0,1.0,0.0,10.75,1.2068303086761594,True,False
LMO7,Group III (Effector only),None_hCTZ,125.0,12,12,0,1.0,0.0,10.166666666666666,1.1202903664008297,True,False
LMO7,Group III (Effector only),None_hCTZ,130.0,12,12,0,1.0,0.0,9.833333333333334,0.9834488889473195,True,False
LMO7,Group III (Effector only),None_hCTZ,135.0,12,12,0,1.0,0.0,9.916666666666666,1.0258649959419563,True,False
LMO7,Group III (Effector only),None_hCTZ,140.0,12,12,0,1.0,0.0,8.916666666666666,0.7012794944192574,True,False
LMO7,Group III (Effector only),None_hCTZ,145.0,12,12,0,1.0,0.0,8.833333333333334,0.8862017464175611,True,False
LMO7,Group III (Effector only),None_hCTZ,150.0,12,12,0,1.0,0.0,9.0,1.02247471629109,True,False
LMO7,Group III (Effector only),None_hCTZ,155.0,12,12,0,1.0,0.0,9.083333333333334,0.9491490074713445,True,False
LMO7,Group III (Effector only),None_hCTZ,160.0,12,12,0,1.0,0.0,9.333333333333334,1.4633571475938951,True,False
LMO7,Group III (Effector only),None_hCTZ,165.0,12,12,0,1.0,0.0,8.25,1.2378194414764092,True,False
LMO7,Group III (Effector only),None_hCTZ,170.0,12,12,0,1.0,0.0,7.5,0.9087120422650815,True,False
LMO7,Group III (Effector only),None_hCTZ,175.0,12,12,0,1.0,0.0,7.0,0.9692233691951195,True,False
LMO7,Group III (Effector only),None_hCTZ,180.0,12,12,0,1.0,0.0,6.583333333333333,1.0109876159458926,True,False
LMO7,Group III (Effector only),None_hCTZ,185.0,12,11,0,0.9166666666666666,0.0,6.818181818181818,0.9983457391485342,True,False
LMO7,Group III (Effector only),None_hCTZ,190.0,12,11,0,0.9166666666666666,0.0,6.363636363636363,1.1059568236905855,True,False
LMO7,Group III (Effector only),None_hCTZ,195.0,12,11,0,0.9166666666666666,0.0,5.818181818181818,0.9612319918462766,True,False
LMO7,Group III (Effector only),None_hCTZ,200.0,12,11,0,0.9166666666666666,0.0,5.909090909090909,0.9858503063073425,True,False
LMO7,Group III (Effector only),None_hCTZ,205.0,12,11,0,0.9166666666666666,0.0,5.545454545454546,0.8776377008107035,True,False
LMO7,Group III (Effector only),None_hCTZ,210.0,12,11,0,0.9166666666666666,0.0,4.636363636363637,0.9072709054454289,True,False
LMO7,Group III (Effector only),None_hCTZ,215.0,12,10,0,0.8333333333333334,0.0,4.9,0.9243616415908031,True,False
LMO7,Group III (Effector only),None_hCTZ,220.0,12,10,0,0.8333333333333334,0.0,4.5,1.02469507659596,True,False
LMO7,Group III (Effector only),None_hCTZ,225.0,12,10,0,0.8333333333333334,0.0,4.1,0.9938701010583716,True,False
LMO7,Group III (Effector only),None_hCTZ,230.0,12,10,0,0.8333333333333334,0.0,3.7,1.054619467970425,True,False
LMO7,Group III (Effector only),None_hCTZ,235.0,12,10,0,0.8333333333333334,0.0,4.2,1.4892205269125784,True,False
LMO7,Group III (Effector only),None_hCTZ,240.0,12,9,0,0.75,0.0,4.222222222222222,1.1992796191623836,True,False
LMO7,Group III (Effector only),None_hCTZ,245.0,12,9,0,0.75,0.0,3.6666666666666665,1.118033988749895,True,False
LMO7,Group III (Effector only),None_hCTZ,250.0,12,8,0,0.6666666666666666,0.0,3.75,1.0978875820671,True,False
LMO7,Group III (Effector only),None_hCTZ,255.0,12,8,0,0.6666666666666666,0.0,4.125,1.4812820219564633,True,False
LMO7,Group III (Effector only),None_hCTZ,260.0,12,8,0,0.6666666666666666,0.0,3.375,1.0340195494145303,True,False
LMO7,Group III (Effector only),None_hCTZ,265.0,12,8,0,0.6666666666666666,0.0,4.0,1.2535663410560174,True,False
LMO7,Group III (Effector only),None_hCTZ,270.0,12,8,0,0.6666666666666666,0.0,3.125,1.1716517644517321,True,False
LMO7,Group III (Effector only),None_hCTZ,275.0,12,8,0,0.6666666666666666,0.0,2.75,0.674801558131828,True,False
LMO7,Group III (Effector only),None_hCTZ,280.0,12,7,0,0.5833333333333334,0.0,4.0,1.558387444947959,True,False
LMO7,Group III (Effector only),None_hCTZ,285.0,12,6,0,0.5,0.0,3.1666666666666665,0.9803627446568495,True,False
LMO7,Group III (Effector only),None_hCTZ,290.0,12,6,0,0.5,0.0,2.6666666666666665,0.9189365834726815,True,False
LMO7,Group III (Effector only),None_hCTZ,295.0,12,6,0,0.5,0.0,2.5,0.9219544457292888,True,False
LMO7,Group III (Effector only),None_hCTZ,300.0,12,6,0,0.5,0.0,2.6666666666666665,0.7149203529842405,True,False
LMO7,Group III (Effector only),None_hCTZ,305.0,12,6,0,0.5,0.0,2.1666666666666665,0.4772607021092118,True,False
LMO7,Group III (Effector only),None_hCTZ,310.0,12,6,0,0.5,0.0,2.0,0.4472135954999579,True,False
LMO7,Group III (Effector only),None_hCTZ,315.0,12,5,0,0.4166666666666667,0.0,2.0,0.5477225575051661,False,False
LMO7,Group III (Effector only),None_hCTZ,320.0,12,5,0,0.4166666666666667,0.0,2.4,1.16619037896906,False,False
LMO7,Group III (Effector only),None_hCTZ,325.0,12,5,0,0.4166666666666667,0.0,1.8,0.58309518948453,False,False
LMO7,Group III (Effector only),None_hCTZ,330.0,12,5,0,0.4166666666666667,0.0,1.8,0.58309518948453,False,False
LMO7,Group III (Effector only),None_hCTZ,335.0,12,5,0,0.4166666666666667,0.0,1.4,0.2449489742783178,False,False
LMO7,Group III (Effector only),None_hCTZ,340.0,12,5,0,0.4166666666666667,0.0,1.2,0.2,False,False
LMO7,Group III (Effector only),None_hCTZ,345.0,12,5,0,0.4166666666666667,0.0,1.2,0.2,False,False
LMO7,Group III (Effector only),None_hCTZ,350.0,12,5,0,0.4166666666666667,0.0,1.0,0.0,False,False
LMO7,Group III (Effector only),None_hCTZ,355.0,12,5,0,0.4166666666666667,0.0,1.2,0.2,False,False
LMO7,Group III (Effector only),None_hCTZ,360.0,12,5,0,0.4166666666666667,0.0,1.8,0.7999999999999999,False,False
LMO7,Group III (Effector only),None_hCTZ,365.0,12,3,0,0.25,0.0,2.0,1.0,False,False
LMO7,Group III (Effector only),None_hCTZ,370.0,12,3,0,0.25,0.0,2.0,1.0,False,False
LMO7,Group III (Effector only),None_hCTZ,375.0,12,3,0,0.25,0.0,1.6666666666666667,0.6666666666666667,False,False
LMO7,Group III (Effector only),None_hCTZ,380.0,12,3,0,0.25,0.0,1.6666666666666667,0.6666666666666667,False,False
LMO7,Group III (Effector only),None_hCTZ,385.0,12,3,0,0.25,0.0,1.6666666666666667,0.6666666666666667,False,False
LMO7,Group III (Effector only),None_hCTZ,390.0,12,3,0,0.25,0.0,1.6666666666666667,0.6666666666666667,False,False
LMO7,Group III (Effector only),None_hCTZ,395.0,12,3,0,0.25,0.0,1.6666666666666667,0.6666666666666667,False,False
LMO7,Group III (Effector only),None_hCTZ,400.0,12,3,0,0.25,0.0,1.0,0.0,False,False
LMO7,Group III (Effector only),None_hCTZ,405.0,12,3,0,0.25,0.0,1.0,0.0,False,False
LMO7,Group III (Effector only),None_hCTZ,410.0,12,2,0,0.16666666666666666,0.0,1.0,0.0,False,False
LMO7,Group III (Effector only),None_hCTZ,415.0,12,2,0,0.16666666666666666,0.0,1.0,0.0,False,False
LMO7,Group III (Effector only),None_hCTZ,420.0,12,2,0,0.16666666666666666,0.0,1.0,0.0,False,False
LMO7,Group III (Effector only),None_hCTZ,425.0,12,1,0,0.08333333333333333,0.0,1.0,0.0,False,False
PSAM,Group I (Activation),PSAM_uPSEM,10.0,12,8,0,0.6666666666666666,0.0,1.375,0.26305214040457564,True,False
PSAM,Group I (Activation),PSAM_uPSEM,15.0,12,11,0,0.9166666666666666,0.0,4.636363636363637,0.6643209420525494,True,False
PSAM,Group I (Activation),PSAM_uPSEM,20.0,12,12,0,1.0,0.0,6.75,0.7190587281616534,True,False
PSAM,Group I (Activation),PSAM_uPSEM,25.0,12,12,0,1.0,0.0,7.333333333333333,0.8468599159080072,True,False
PSAM,Group I (Activation),PSAM_uPSEM,30.0,12,12,0,1.0,0.0,7.583333333333333,0.8020648856595587,True,False
PSAM,Group I (Activation),PSAM_uPSEM,35.0,12,12,0,1.0,0.0,7.666666666666667,0.8904657730251585,True,False
PSAM,Group I (Activation),PSAM_uPSEM,40.0,12,12,0,1.0,0.0,7.833333333333333,0.927960727138337,True,False
PSAM,Group I (Activation),PSAM_uPSEM,45.0,12,12,0,1.0,0.0,8.0,0.9613752775282004,True,False
PSAM,Group I (Activation),PSAM_uPSEM,50.0,12,12,0,1.0,0.0,8.166666666666666,1.064818474594794,True,False
PSAM,Group I (Activation),PSAM_uPSEM,55.0,12,12,0,1.0,0.0,8.166666666666666,1.0137937550497031,True,False
PSAM,Group I (Activation),PSAM_uPSEM,60.0,12,12,0,1.0,0.0,7.75,1.0009465217452624,True,False
PSAM,Group I (Activation),PSAM_uPSEM,65.0,12,12,0,1.0,0.0,7.75,1.0597669841083277,True,False
PSAM,Group I (Activation),PSAM_uPSEM,70.0,12,12,0,1.0,0.0,8.25,1.6196005867515795,True,False
PSAM,Group I (Activation),PSAM_uPSEM,75.0,12,12,0,1.0,0.0,7.083333333333333,0.8656608382436431,True,False
PSAM,Group I (Activation),PSAM_uPSEM,80.0,12,12,0,1.0,0.0,6.75,0.9623597890790968,True,False
PSAM,Group I (Activation),PSAM_uPSEM,85.0,12,12,0,1.0,0.0,6.666666666666667,0.915633026044735,True,False
PSAM,Group I (Activation),PSAM_uPSEM,90.0,12,12,0,1.0,0.0,6.25,0.7797143999276566,True,False
PSAM,Group I (Activation),PSAM_uPSEM,95.0,12,12,0,1.0,0.0,6.083333333333333,0.8114552334907922,True,False
PSAM,Group I (Activation),PSAM_uPSEM,100.0,12,12,0,1.0,0.0,6.083333333333333,0.8114552334907922,True,False
PSAM,Group I (Activation),PSAM_uPSEM,105.0,12,12,0,1.0,0.0,5.75,0.7295183134760702,True,False
PSAM,Group I (Activation),PSAM_uPSEM,110.0,12,12,0,1.0,0.0,5.416666666666667,0.6680856111595158,True,False
PSAM,Group I (Activation),PSAM_uPSEM,115.0,12,12,0,1.0,0.0,5.166666666666667,0.5751591786697668,True,False
PSAM,Group I (Activation),PSAM_uPSEM,120.0,12,12,0,1.0,0.0,5.0,0.5504818825631803,True,False
PSAM,Group I (Activation),PSAM_uPSEM,125.0,12,12,0,1.0,0.0,4.833333333333333,0.4740753893079399,True,False
PSAM,Group I (Activation),PSAM_uPSEM,130.0,12,12,0,1.0,0.0,4.666666666666667,0.4494665749754947,True,False
PSAM,Group I (Activation),PSAM_uPSEM,135.0,12,12,0,1.0,0.0,5.166666666666667,0.8947094782693713,True,False
PSAM,Group I (Activation),PSAM_uPSEM,140.0,12,12,0,1.0,0.0,4.25,0.47871355387816905,True,False
PSAM,Group I (Activation),PSAM_uPSEM,145.0,12,12,0,1.0,0.0,4.416666666666667,0.5288399731220373,True,False
PSAM,Group I (Activation),PSAM_uPSEM,150.0,12,12,0,1.0,0.0,4.166666666666667,0.4051436956703314,True,False
PSAM,Group I (Activation),PSAM_uPSEM,155.0,12,12,0,1.0,0.0,4.333333333333333,0.5270462766947298,True,False
PSAM,Group I (Activation),PSAM_uPSEM,160.0,12,12,0,1.0,0.0,4.0,0.408248290463863,True,False
PSAM,Group I (Activation),PSAM_uPSEM,165.0,12,12,0,1.0,0.0,3.8333333333333335,0.38599209705627263,True,False
PSAM,Group I (Activation),PSAM_uPSEM,170.0,12,12,0,1.0,0.0,4.0,0.4438126822992972,True,False
PSAM,Group I (Activation),PSAM_uPSEM,175.0,12,12,0,1.0,0.0,4.0,0.6628679652796169,True,False
PSAM,Group I (Activation),PSAM_uPSEM,180.0,12,12,0,1.0,0.0,3.6666666666666665,0.5270462766947298,True,False
PSAM,Group I (Activation),PSAM_uPSEM,185.0,12,12,0,1.0,0.0,3.8333333333333335,0.7470480627649121,True,False
PSAM,Group I (Activation),PSAM_uPSEM,190.0,12,11,0,0.9166666666666666,0.0,3.3636363636363638,0.3878314365036644,True,False
PSAM,Group I (Activation),PSAM_uPSEM,195.0,12,11,0,0.9166666666666666,0.0,3.0,0.3813850356982369,True,False
